file_name,language_code,language,speaker_id,gender,age_raw,age_years,age_months,question_number,response_type_code,response_type,bpm,extension
En047F230946V098.ogg,En,English,47,F,2309,23,9,46,V,AfterVideo,98,ogg
En047F230948V093.ogg,En,English,47,F,2309,23,9,48,V,AfterVideo,93,ogg
En047F230952V108.ogg,En,English,47,F,2309,23,9,52,V,AfterVideo,108,ogg
En047F230953V115.ogg,En,English,47,F,2309,23,9,53,V,AfterVideo,115,ogg
En047F230954V104.ogg,En,English,47,F,2309,23,9,54,V,AfterVideo,104,ogg
En047F230955V111.ogg,En,English,47,F,2309,23,9,55,V,AfterVideo,111,ogg
En047F230956V103.ogg,En,English,47,F,2309,23,9,56,V,AfterVideo,103,ogg
En047F230957V089.ogg,En,English,47,F,2309,23,9,57,V,AfterVideo,89,ogg
En047F230958V098.ogg,En,English,47,F,2309,23,9,58,V,AfterVideo,98,ogg
En047F230959V095.ogg,En,English,47,F,2309,23,9,59,V,AfterVideo,95,ogg
En047F230961V101.ogg,En,English,47,F,2309,23,9,61,V,AfterVideo,101,ogg
En047F230962V081.ogg,En,English,47,F,2309,23,9,62,V,AfterVideo,81,ogg
En047F230963V105.ogg,En,English,47,F,2309,23,9,63,V,AfterVideo,105,ogg
En047F230964V098.ogg,En,English,47,F,2309,23,9,64,V,AfterVideo,98,ogg
En047F230965V091.ogg,En,English,47,F,2309,23,9,65,V,AfterVideo,91,ogg
En047F230966V092.ogg,En,English,47,F,2309,23,9,66,V,AfterVideo,92,ogg
En047F230967V089.ogg,En,English,47,F,2309,23,9,67,V,AfterVideo,89,ogg
En048F221001A124.ogg,En,English,48,F,2210,22,10,1,A,Answering,124,ogg
En048F221002A119.ogg,En,English,48,F,2210,22,10,2,A,Answering,119,ogg
En048F221003A130.ogg,En,English,48,F,2210,22,10,3,A,Answering,130,ogg
En048F221004A125.ogg,En,English,48,F,2210,22,10,4,A,Answering,125,ogg
En048F221005A128.ogg,En,English,48,F,2210,22,10,5,A,Answering,128,ogg
En048F221006A132.ogg,En,English,48,F,2210,22,10,6,A,Answering,132,ogg
En048F221007A125.ogg,En,English,48,F,2210,22,10,7,A,Answering,125,ogg
En048F221008A120.ogg,En,English,48,F,2210,22,10,8,A,Answering,120,ogg
En048F221009A109.ogg,En,English,48,F,2210,22,10,9,A,Answering,109,ogg
En048F221010A115.ogg,En,English,48,F,2210,22,10,10,A,Answering,115,ogg
En048F221011A116.ogg,En,English,48,F,2210,22,10,11,A,Answering,116,ogg
En048F221012A105.ogg,En,English,48,F,2210,22,10,12,A,Answering,105,ogg
En048F221013A108.ogg,En,English,48,F,2210,22,10,13,A,Answering,108,ogg
En048F221014A106.ogg,En,English,48,F,2210,22,10,14,A,Answering,106,ogg
En048F221015A106.ogg,En,English,48,F,2210,22,10,15,A,Answering,106,ogg
En048F221016A102.ogg,En,English,48,F,2210,22,10,16,A,Answering,102,ogg
En048F221017R107.ogg,En,English,48,F,2210,22,10,17,R,Reading,107,ogg
En048F221018R110.ogg,En,English,48,F,2210,22,10,18,R,Reading,110,ogg
En048F221019R115.ogg,En,English,48,F,2210,22,10,19,R,Reading,115,ogg
En048F221020R115.ogg,En,English,48,F,2210,22,10,20,R,Reading,115,ogg
En048F221021R115.ogg,En,English,48,F,2210,22,10,21,R,Reading,115,ogg
En048F221022R105.ogg,En,English,48,F,2210,22,10,22,R,Reading,105,ogg
En048F221023R109.ogg,En,English,48,F,2210,22,10,23,R,Reading,109,ogg
En048F221024R106.ogg,En,English,48,F,2210,22,10,24,R,Reading,106,ogg
En048F221025R107.ogg,En,English,48,F,2210,22,10,25,R,Reading,107,ogg
En048F221026R108.ogg,En,English,48,F,2210,22,10,26,R,Reading,108,ogg
En048F221027R104.ogg,En,English,48,F,2210,22,10,27,R,Reading,104,ogg
En048F221028R103.ogg,En,English,48,F,2210,22,10,28,R,Reading,103,ogg
En048F221029R105.ogg,En,English,48,F,2210,22,10,29,R,Reading,105,ogg
En048F221030R104.ogg,En,English,48,F,2210,22,10,30,R,Reading,104,ogg
En048F221031A111.ogg,En,English,48,F,2210,22,10,31,A,Answering,111,ogg
En048F221032A111.ogg,En,English,48,F,2210,22,10,32,A,Answering,111,ogg
En048F221033A113.ogg,En,English,48,F,2210,22,10,33,A,Answering,113,ogg
En048F221034A117.ogg,En,English,48,F,2210,22,10,34,A,Answering,117,ogg
En048F221035A112.ogg,En,English,48,F,2210,22,10,35,A,Answering,112,ogg
En048F221036A104.ogg,En,English,48,F,2210,22,10,36,A,Answering,104,ogg
En048F221037A145.ogg,En,English,48,F,2210,22,10,37,A,Answering,145,ogg
En048F221038A138.ogg,En,English,48,F,2210,22,10,38,A,Answering,138,ogg
En048F221040R140.ogg,En,English,48,F,2210,22,10,40,R,Reading,140,ogg
En048F221041R130.ogg,En,English,48,F,2210,22,10,41,R,Reading,130,ogg
En048F221042R132.ogg,En,English,48,F,2210,22,10,42,R,Reading,132,ogg
En048F221043A127.ogg,En,English,48,F,2210,22,10,43,A,Answering,127,ogg
En048F221044A125.ogg,En,English,48,F,2210,22,10,44,A,Answering,125,ogg
En048F221045A124.ogg,En,English,48,F,2210,22,10,45,A,Answering,124,ogg
En048F221046A122.ogg,En,English,48,F,2210,22,10,46,A,Answering,122,ogg
En048F221047V111.ogg,En,English,48,F,2210,22,10,47,V,AfterVideo,111,ogg
En048F221048V108.ogg,En,English,48,F,2210,22,10,48,V,AfterVideo,108,ogg
En048F221052V120.ogg,En,English,48,F,2210,22,10,52,V,AfterVideo,120,ogg
En048F221053V119.ogg,En,English,48,F,2210,22,10,53,V,AfterVideo,119,ogg
En048F221054V115.ogg,En,English,48,F,2210,22,10,54,V,AfterVideo,115,ogg
En048F221055V100.ogg,En,English,48,F,2210,22,10,55,V,AfterVideo,100,ogg
En048F221056V109.ogg,En,English,48,F,2210,22,10,56,V,AfterVideo,109,ogg
En048F221057V109.ogg,En,English,48,F,2210,22,10,57,V,AfterVideo,109,ogg
En048F221058V110.ogg,En,English,48,F,2210,22,10,58,V,AfterVideo,110,ogg
En048F221059V102.ogg,En,English,48,F,2210,22,10,59,V,AfterVideo,102,ogg
En048F221060V102.ogg,En,English,48,F,2210,22,10,60,V,AfterVideo,102,ogg
En048F221061V113.ogg,En,English,48,F,2210,22,10,61,V,AfterVideo,113,ogg
En048F221062V109.ogg,En,English,48,F,2210,22,10,62,V,AfterVideo,109,ogg
En048F221063V100.ogg,En,English,48,F,2210,22,10,63,V,AfterVideo,100,ogg
En048F221064V107.ogg,En,English,48,F,2210,22,10,64,V,AfterVideo,107,ogg
En048F221065V101.ogg,En,English,48,F,2210,22,10,65,V,AfterVideo,101,ogg
En048F221066V101.ogg,En,English,48,F,2210,22,10,66,V,AfterVideo,101,ogg
En048F221067V100.ogg,En,English,48,F,2210,22,10,67,V,AfterVideo,100,ogg
En049M300901A087.ogg,En,English,49,M,3009,30,9,1,A,Answering,87,ogg
En049M300902A089.ogg,En,English,49,M,3009,30,9,2,A,Answering,89,ogg
En049M300903A083.ogg,En,English,49,M,3009,30,9,3,A,Answering,83,ogg
En049M300904A085.ogg,En,English,49,M,3009,30,9,4,A,Answering,85,ogg
En049M300905A084.ogg,En,English,49,M,3009,30,9,5,A,Answering,84,ogg
En049M300906A088.ogg,En,English,49,M,3009,30,9,6,A,Answering,88,ogg
En049M300907A083.ogg,En,English,49,M,3009,30,9,7,A,Answering,83,ogg
En049M300908A084.ogg,En,English,49,M,3009,30,9,8,A,Answering,84,ogg
En049M300909A088.ogg,En,English,49,M,3009,30,9,9,A,Answering,88,ogg
En049M300910A081.ogg,En,English,49,M,3009,30,9,10,A,Answering,81,ogg
En049M300911A088.ogg,En,English,49,M,3009,30,9,11,A,Answering,88,ogg
En049M300912A086.ogg,En,English,49,M,3009,30,9,12,A,Answering,86,ogg
En049M300913A085.ogg,En,English,49,M,3009,30,9,13,A,Answering,85,ogg
En049M300914A083.ogg,En,English,49,M,3009,30,9,14,A,Answering,83,ogg
En049M300915A084.ogg,En,English,49,M,3009,30,9,15,A,Answering,84,ogg
En049M300916A081.ogg,En,English,49,M,3009,30,9,16,A,Answering,81,ogg
En049M300917R092.ogg,En,English,49,M,3009,30,9,17,R,Reading,92,ogg
En049M300918R094.ogg,En,English,49,M,3009,30,9,18,R,Reading,94,ogg
En049M300919R090.ogg,En,English,49,M,3009,30,9,19,R,Reading,90,ogg
En049M300920R090.ogg,En,English,49,M,3009,30,9,20,R,Reading,90,ogg
En049M300921R092.ogg,En,English,49,M,3009,30,9,21,R,Reading,92,ogg
En049M300922R094.ogg,En,English,49,M,3009,30,9,22,R,Reading,94,ogg
En049M300923R093.ogg,En,English,49,M,3009,30,9,23,R,Reading,93,ogg
En049M300924R094.ogg,En,English,49,M,3009,30,9,24,R,Reading,94,ogg
En049M300925R094.ogg,En,English,49,M,3009,30,9,25,R,Reading,94,ogg
En049M300926R095.ogg,En,English,49,M,3009,30,9,26,R,Reading,95,ogg
En049M300927R093.ogg,En,English,49,M,3009,30,9,27,R,Reading,93,ogg
En049M300928R094.ogg,En,English,49,M,3009,30,9,28,R,Reading,94,ogg
En049M300929R091.ogg,En,English,49,M,3009,30,9,29,R,Reading,91,ogg
En049M300930R093.ogg,En,English,49,M,3009,30,9,30,R,Reading,93,ogg
En049M300931A094.ogg,En,English,49,M,3009,30,9,31,A,Answering,94,ogg
En049M300932A098.ogg,En,English,49,M,3009,30,9,32,A,Answering,98,ogg
En049M300933A102.ogg,En,English,49,M,3009,30,9,33,A,Answering,102,ogg
En049M300934A101.ogg,En,English,49,M,3009,30,9,34,A,Answering,101,ogg
En049M300935A097.ogg,En,English,49,M,3009,30,9,35,A,Answering,97,ogg
En049M300936A096.ogg,En,English,49,M,3009,30,9,36,A,Answering,96,ogg
En049M300937A117.ogg,En,English,49,M,3009,30,9,37,A,Answering,117,ogg
En049M300938A115.ogg,En,English,49,M,3009,30,9,38,A,Answering,115,ogg
En049M300939A113.ogg,En,English,49,M,3009,30,9,39,A,Answering,113,ogg
En049M300941R105.ogg,En,English,49,M,3009,30,9,41,R,Reading,105,ogg
En049M300942R106.ogg,En,English,49,M,3009,30,9,42,R,Reading,106,ogg
En049M300943A110.ogg,En,English,49,M,3009,30,9,43,A,Answering,110,ogg
En049M300944A105.ogg,En,English,49,M,3009,30,9,44,A,Answering,105,ogg
En049M300945A104.ogg,En,English,49,M,3009,30,9,45,A,Answering,104,ogg
En049M300946V108.ogg,En,English,49,M,3009,30,9,46,V,AfterVideo,108,ogg
En049M300947V102.ogg,En,English,49,M,3009,30,9,47,V,AfterVideo,102,ogg
En049M300948V099.ogg,En,English,49,M,3009,30,9,48,V,AfterVideo,99,ogg
En049M300949V098.ogg,En,English,49,M,3009,30,9,49,V,AfterVideo,98,ogg
En049M300950V091.ogg,En,English,49,M,3009,30,9,50,V,AfterVideo,91,ogg
En049M300951V090.ogg,En,English,49,M,3009,30,9,51,V,AfterVideo,90,ogg
En049M300952V094.ogg,En,English,49,M,3009,30,9,52,V,AfterVideo,94,ogg
En049M300953V092.ogg,En,English,49,M,3009,30,9,53,V,AfterVideo,92,ogg
En049M300954V093.ogg,En,English,49,M,3009,30,9,54,V,AfterVideo,93,ogg
En049M300955V093.ogg,En,English,49,M,3009,30,9,55,V,AfterVideo,93,ogg
En049M300956V096.ogg,En,English,49,M,3009,30,9,56,V,AfterVideo,96,ogg
En049M300957V089.ogg,En,English,49,M,3009,30,9,57,V,AfterVideo,89,ogg
En049M300958V096.ogg,En,English,49,M,3009,30,9,58,V,AfterVideo,96,ogg
En049M300959V083.ogg,En,English,49,M,3009,30,9,59,V,AfterVideo,83,ogg
En049M300960V086.ogg,En,English,49,M,3009,30,9,60,V,AfterVideo,86,ogg
En049M300961V091.ogg,En,English,49,M,3009,30,9,61,V,AfterVideo,91,ogg
En049M300962V089.ogg,En,English,49,M,3009,30,9,62,V,AfterVideo,89,ogg
En049M300963V091.ogg,En,English,49,M,3009,30,9,63,V,AfterVideo,91,ogg
En049M300964V092.ogg,En,English,49,M,3009,30,9,64,V,AfterVideo,92,ogg
En049M300965V097.ogg,En,English,49,M,3009,30,9,65,V,AfterVideo,97,ogg
En049M300966V090.ogg,En,English,49,M,3009,30,9,66,V,AfterVideo,90,ogg
En049M300967V090.ogg,En,English,49,M,3009,30,9,67,V,AfterVideo,90,ogg
En050F230701A086.ogg,En,English,50,F,2307,23,7,1,A,Answering,86,ogg
En050F230702A086.ogg,En,English,50,F,2307,23,7,2,A,Answering,86,ogg
En050F230703A090.ogg,En,English,50,F,2307,23,7,3,A,Answering,90,ogg
En050F230704A093.ogg,En,English,50,F,2307,23,7,4,A,Answering,93,ogg
En050F230705A091.ogg,En,English,50,F,2307,23,7,5,A,Answering,91,ogg
En050F230706A093.ogg,En,English,50,F,2307,23,7,6,A,Answering,93,ogg
En050F230707A094.ogg,En,English,50,F,2307,23,7,7,A,Answering,94,ogg
En050F230708A096.ogg,En,English,50,F,2307,23,7,8,A,Answering,96,ogg
En050F230709A098.ogg,En,English,50,F,2307,23,7,9,A,Answering,98,ogg
En050F230710A089.ogg,En,English,50,F,2307,23,7,10,A,Answering,89,ogg
En050F230711A093.ogg,En,English,50,F,2307,23,7,11,A,Answering,93,ogg
En050F230712A096.ogg,En,English,50,F,2307,23,7,12,A,Answering,96,ogg
En050F230713A093.ogg,En,English,50,F,2307,23,7,13,A,Answering,93,ogg
En050F230714A084.ogg,En,English,50,F,2307,23,7,14,A,Answering,84,ogg
En050F230715A086.ogg,En,English,50,F,2307,23,7,15,A,Answering,86,ogg
En050F230716A082.ogg,En,English,50,F,2307,23,7,16,A,Answering,82,ogg
En050F230717R087.ogg,En,English,50,F,2307,23,7,17,R,Reading,87,ogg
En050F230718R089.ogg,En,English,50,F,2307,23,7,18,R,Reading,89,ogg
En050F230719R089.ogg,En,English,50,F,2307,23,7,19,R,Reading,89,ogg
En050F230720R091.ogg,En,English,50,F,2307,23,7,20,R,Reading,91,ogg
En050F230721R092.ogg,En,English,50,F,2307,23,7,21,R,Reading,92,ogg
En050F230722R090.ogg,En,English,50,F,2307,23,7,22,R,Reading,90,ogg
En050F230723R096.ogg,En,English,50,F,2307,23,7,23,R,Reading,96,ogg
En050F230724R086.ogg,En,English,50,F,2307,23,7,24,R,Reading,86,ogg
En050F230725R088.ogg,En,English,50,F,2307,23,7,25,R,Reading,88,ogg
En050F230726R090.ogg,En,English,50,F,2307,23,7,26,R,Reading,90,ogg
En050F230727R088.ogg,En,English,50,F,2307,23,7,27,R,Reading,88,ogg
En050F230728R093.ogg,En,English,50,F,2307,23,7,28,R,Reading,93,ogg
En050F230729R091.ogg,En,English,50,F,2307,23,7,29,R,Reading,91,ogg
En050F230730R095.ogg,En,English,50,F,2307,23,7,30,R,Reading,95,ogg
En050F230731A087.ogg,En,English,50,F,2307,23,7,31,A,Answering,87,ogg
En050F230732A096.ogg,En,English,50,F,2307,23,7,32,A,Answering,96,ogg
En050F230733A083.ogg,En,English,50,F,2307,23,7,33,A,Answering,83,ogg
En050F230734A095.ogg,En,English,50,F,2307,23,7,34,A,Answering,95,ogg
En050F230735A087.ogg,En,English,50,F,2307,23,7,35,A,Answering,87,ogg
En050F230736A089.ogg,En,English,50,F,2307,23,7,36,A,Answering,89,ogg
En050F230737A107.ogg,En,English,50,F,2307,23,7,37,A,Answering,107,ogg
En050F230738A096.ogg,En,English,50,F,2307,23,7,38,A,Answering,96,ogg
En050F230739A099.ogg,En,English,50,F,2307,23,7,39,A,Answering,99,ogg
En050F230741R087.ogg,En,English,50,F,2307,23,7,41,R,Reading,87,ogg
En050F230742R083.ogg,En,English,50,F,2307,23,7,42,R,Reading,83,ogg
En050F230743A085.ogg,En,English,50,F,2307,23,7,43,A,Answering,85,ogg
En050F230744A085.ogg,En,English,50,F,2307,23,7,44,A,Answering,85,ogg
En050F230745A086.ogg,En,English,50,F,2307,23,7,45,A,Answering,86,ogg
En050F230746V107.ogg,En,English,50,F,2307,23,7,46,V,AfterVideo,107,ogg
En050F230747V090.ogg,En,English,50,F,2307,23,7,47,V,AfterVideo,90,ogg
En050F230748V088.ogg,En,English,50,F,2307,23,7,48,V,AfterVideo,88,ogg
En050F230752V107.ogg,En,English,50,F,2307,23,7,52,V,AfterVideo,107,ogg
En050F230753V091.ogg,En,English,50,F,2307,23,7,53,V,AfterVideo,91,ogg
En050F230754V092.ogg,En,English,50,F,2307,23,7,54,V,AfterVideo,92,ogg
En050F230755V105.ogg,En,English,50,F,2307,23,7,55,V,AfterVideo,105,ogg
En050F230756V101.ogg,En,English,50,F,2307,23,7,56,V,AfterVideo,101,ogg
En050F230757V098.ogg,En,English,50,F,2307,23,7,57,V,AfterVideo,98,ogg
En050F230758V096.ogg,En,English,50,F,2307,23,7,58,V,AfterVideo,96,ogg
En050F230759V092.ogg,En,English,50,F,2307,23,7,59,V,AfterVideo,92,ogg
En050F230760V088.ogg,En,English,50,F,2307,23,7,60,V,AfterVideo,88,ogg
En050F230761V100.ogg,En,English,50,F,2307,23,7,61,V,AfterVideo,100,ogg
En050F230762V086.ogg,En,English,50,F,2307,23,7,62,V,AfterVideo,86,ogg
En050F230763V086.ogg,En,English,50,F,2307,23,7,63,V,AfterVideo,86,ogg
En050F230764V095.ogg,En,English,50,F,2307,23,7,64,V,AfterVideo,95,ogg
En050F230765V087.ogg,En,English,50,F,2307,23,7,65,V,AfterVideo,87,ogg
En050F230766V084.ogg,En,English,50,F,2307,23,7,66,V,AfterVideo,84,ogg
En052F210701A105.ogg,En,English,52,F,2107,21,7,1,A,Answering,105,ogg
En052F210702A093.ogg,En,English,52,F,2107,21,7,2,A,Answering,93,ogg
En052F210703A092.ogg,En,English,52,F,2107,21,7,3,A,Answering,92,ogg
En052F210705A092.ogg,En,English,52,F,2107,21,7,5,A,Answering,92,ogg
En052F210706A094.ogg,En,English,52,F,2107,21,7,6,A,Answering,94,ogg
En052F210707A095.ogg,En,English,52,F,2107,21,7,7,A,Answering,95,ogg
En052F210708A096.ogg,En,English,52,F,2107,21,7,8,A,Answering,96,ogg
En052F210709A095.ogg,En,English,52,F,2107,21,7,9,A,Answering,95,ogg
En052F210710A092.ogg,En,English,52,F,2107,21,7,10,A,Answering,92,ogg
En052F210711A090.ogg,En,English,52,F,2107,21,7,11,A,Answering,90,ogg
En052F210712A091.ogg,En,English,52,F,2107,21,7,12,A,Answering,91,ogg
En052F210713A092.ogg,En,English,52,F,2107,21,7,13,A,Answering,92,ogg
En052F210714A091.ogg,En,English,52,F,2107,21,7,14,A,Answering,91,ogg
En052F210715A091.ogg,En,English,52,F,2107,21,7,15,A,Answering,91,ogg
En052F210716A089.ogg,En,English,52,F,2107,21,7,16,A,Answering,89,ogg
En052F210717R087.ogg,En,English,52,F,2107,21,7,17,R,Reading,87,ogg
En052F210718R085.ogg,En,English,52,F,2107,21,7,18,R,Reading,85,ogg
En052F210719R086.ogg,En,English,52,F,2107,21,7,19,R,Reading,86,ogg
En052F210720R089.ogg,En,English,52,F,2107,21,7,20,R,Reading,89,ogg
En052F210721R091.ogg,En,English,52,F,2107,21,7,21,R,Reading,91,ogg
En052F210722R091.ogg,En,English,52,F,2107,21,7,22,R,Reading,91,ogg
En052F210723R091.ogg,En,English,52,F,2107,21,7,23,R,Reading,91,ogg
En052F210724R090.ogg,En,English,52,F,2107,21,7,24,R,Reading,90,ogg
En052F210725R089.ogg,En,English,52,F,2107,21,7,25,R,Reading,89,ogg
En052F210726R087.ogg,En,English,52,F,2107,21,7,26,R,Reading,87,ogg
En052F210727R088.ogg,En,English,52,F,2107,21,7,27,R,Reading,88,ogg
En052F210728R091.ogg,En,English,52,F,2107,21,7,28,R,Reading,91,ogg
En052F210729R092.ogg,En,English,52,F,2107,21,7,29,R,Reading,92,ogg
En052F210730R090.ogg,En,English,52,F,2107,21,7,30,R,Reading,90,ogg
En052F210731A095.ogg,En,English,52,F,2107,21,7,31,A,Answering,95,ogg
En052F210732A091.ogg,En,English,52,F,2107,21,7,32,A,Answering,91,ogg
En052F210733A093.ogg,En,English,52,F,2107,21,7,33,A,Answering,93,ogg
En052F210735A096.ogg,En,English,52,F,2107,21,7,35,A,Answering,96,ogg
En052F210736A097.ogg,En,English,52,F,2107,21,7,36,A,Answering,97,ogg
En052F210737A121.ogg,En,English,52,F,2107,21,7,37,A,Answering,121,ogg
En052F210738A118.ogg,En,English,52,F,2107,21,7,38,A,Answering,118,ogg
En052F210739A106.ogg,En,English,52,F,2107,21,7,39,A,Answering,106,ogg
En052F210740R098.ogg,En,English,52,F,2107,21,7,40,R,Reading,98,ogg
En052F210741R095.ogg,En,English,52,F,2107,21,7,41,R,Reading,95,ogg
En052F210742R093.ogg,En,English,52,F,2107,21,7,42,R,Reading,93,ogg
En052F210743A091.ogg,En,English,52,F,2107,21,7,43,A,Answering,91,ogg
En052F210744A096.ogg,En,English,52,F,2107,21,7,44,A,Answering,96,ogg
En052F210745A096.ogg,En,English,52,F,2107,21,7,45,A,Answering,96,ogg
En052F210747V094.ogg,En,English,52,F,2107,21,7,47,V,AfterVideo,94,ogg
En052F210748V092.ogg,En,English,52,F,2107,21,7,48,V,AfterVideo,92,ogg
En052F210752V091.ogg,En,English,52,F,2107,21,7,52,V,AfterVideo,91,ogg
En052F210753V088.ogg,En,English,52,F,2107,21,7,53,V,AfterVideo,88,ogg
En052F210754V087.ogg,En,English,52,F,2107,21,7,54,V,AfterVideo,87,ogg
En052F210755V096.ogg,En,English,52,F,2107,21,7,55,V,AfterVideo,96,ogg
En052F210756V092.ogg,En,English,52,F,2107,21,7,56,V,AfterVideo,92,ogg
En052F210757V091.ogg,En,English,52,F,2107,21,7,57,V,AfterVideo,91,ogg
En052F210758V094.ogg,En,English,52,F,2107,21,7,58,V,AfterVideo,94,ogg
En052F210759V093.ogg,En,English,52,F,2107,21,7,59,V,AfterVideo,93,ogg
En052F210760V092.ogg,En,English,52,F,2107,21,7,60,V,AfterVideo,92,ogg
En052F210761V094.ogg,En,English,52,F,2107,21,7,61,V,AfterVideo,94,ogg
En052F210762V090.ogg,En,English,52,F,2107,21,7,62,V,AfterVideo,90,ogg
En052F210763V091.ogg,En,English,52,F,2107,21,7,63,V,AfterVideo,91,ogg
En052F210764V094.ogg,En,English,52,F,2107,21,7,64,V,AfterVideo,94,ogg
En052F210765V091.ogg,En,English,52,F,2107,21,7,65,V,AfterVideo,91,ogg
En052F210766V088.ogg,En,English,52,F,2107,21,7,66,V,AfterVideo,88,ogg
En052F210767V089.ogg,En,English,52,F,2107,21,7,67,V,AfterVideo,89,ogg
En053F210801A093.ogg,En,English,53,F,2108,21,8,1,A,Answering,93,ogg
En053F210802A089.ogg,En,English,53,F,2108,21,8,2,A,Answering,89,ogg
En053F210803A093.ogg,En,English,53,F,2108,21,8,3,A,Answering,93,ogg
En053F210804A088.ogg,En,English,53,F,2108,21,8,4,A,Answering,88,ogg
En053F210805A090.ogg,En,English,53,F,2108,21,8,5,A,Answering,90,ogg
En053F210806A089.ogg,En,English,53,F,2108,21,8,6,A,Answering,89,ogg
En053F210807A094.ogg,En,English,53,F,2108,21,8,7,A,Answering,94,ogg
En053F210808A089.ogg,En,English,53,F,2108,21,8,8,A,Answering,89,ogg
En053F210809A091.ogg,En,English,53,F,2108,21,8,9,A,Answering,91,ogg
En053F210810A090.ogg,En,English,53,F,2108,21,8,10,A,Answering,90,ogg
En053F210811A092.ogg,En,English,53,F,2108,21,8,11,A,Answering,92,ogg
En053F210812A091.ogg,En,English,53,F,2108,21,8,12,A,Answering,91,ogg
En053F210813A094.ogg,En,English,53,F,2108,21,8,13,A,Answering,94,ogg
En053F210814A093.ogg,En,English,53,F,2108,21,8,14,A,Answering,93,ogg
En053F210815A084.ogg,En,English,53,F,2108,21,8,15,A,Answering,84,ogg
En053F210816A087.ogg,En,English,53,F,2108,21,8,16,A,Answering,87,ogg
En053F210817R089.ogg,En,English,53,F,2108,21,8,17,R,Reading,89,ogg
En053F210818R093.ogg,En,English,53,F,2108,21,8,18,R,Reading,93,ogg
En053F210819R090.ogg,En,English,53,F,2108,21,8,19,R,Reading,90,ogg
En053F210820R089.ogg,En,English,53,F,2108,21,8,20,R,Reading,89,ogg
En053F210821R091.ogg,En,English,53,F,2108,21,8,21,R,Reading,91,ogg
En053F210822R090.ogg,En,English,53,F,2108,21,8,22,R,Reading,90,ogg
En053F210823R087.ogg,En,English,53,F,2108,21,8,23,R,Reading,87,ogg
En053F210824R091.ogg,En,English,53,F,2108,21,8,24,R,Reading,91,ogg
En053F210825R092.ogg,En,English,53,F,2108,21,8,25,R,Reading,92,ogg
En053F210826R088.ogg,En,English,53,F,2108,21,8,26,R,Reading,88,ogg
En053F210827R089.ogg,En,English,53,F,2108,21,8,27,R,Reading,89,ogg
En053F210828R090.ogg,En,English,53,F,2108,21,8,28,R,Reading,90,ogg
En053F210829R088.ogg,En,English,53,F,2108,21,8,29,R,Reading,88,ogg
En053F210830R090.ogg,En,English,53,F,2108,21,8,30,R,Reading,90,ogg
En053F210831A092.ogg,En,English,53,F,2108,21,8,31,A,Answering,92,ogg
En053F210832A091.ogg,En,English,53,F,2108,21,8,32,A,Answering,91,ogg
En053F210833A089.ogg,En,English,53,F,2108,21,8,33,A,Answering,89,ogg
En053F210834A095.ogg,En,English,53,F,2108,21,8,34,A,Answering,95,ogg
En053F210835A090.ogg,En,English,53,F,2108,21,8,35,A,Answering,90,ogg
En053F210836A090.ogg,En,English,53,F,2108,21,8,36,A,Answering,90,ogg
En053F210837A136.ogg,En,English,53,F,2108,21,8,37,A,Answering,136,ogg
En053F210838A126.ogg,En,English,53,F,2108,21,8,38,A,Answering,126,ogg
En053F210839A122.ogg,En,English,53,F,2108,21,8,39,A,Answering,122,ogg
En053F210840R122.ogg,En,English,53,F,2108,21,8,40,R,Reading,122,ogg
En053F210841R121.ogg,En,English,53,F,2108,21,8,41,R,Reading,121,ogg
En053F210842A119.ogg,En,English,53,F,2108,21,8,42,A,Answering,119,ogg
En053F210843A118.ogg,En,English,53,F,2108,21,8,43,A,Answering,118,ogg
En053F210844A119.ogg,En,English,53,F,2108,21,8,44,A,Answering,119,ogg
En053F210845A117.ogg,En,English,53,F,2108,21,8,45,A,Answering,117,ogg
En053F210846V098.ogg,En,English,53,F,2108,21,8,46,V,AfterVideo,98,ogg
En053F210847V088.ogg,En,English,53,F,2108,21,8,47,V,AfterVideo,88,ogg
En053F210848V082.ogg,En,English,53,F,2108,21,8,48,V,AfterVideo,82,ogg
En053F210852V093.ogg,En,English,53,F,2108,21,8,52,V,AfterVideo,93,ogg
En053F210853V088.ogg,En,English,53,F,2108,21,8,53,V,AfterVideo,88,ogg
